"Hub","CY","Daily.kgH2","hub.type","full.address","lon","lat","zip"
"Port Stockton",2019,40,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2020,40,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2021,710,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2022,1580,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2023,2650,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2024,3910,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2025,5370,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2026,7020,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2027,8880,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2028,10910,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2029,13130,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"Port Stockton",2030,15500,"Port","2201 W Washington St, Stockton, CA 95203, USA",-121.322365,37.945988,95203
"ProLogis Park Duck Creek",2018,0,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2019,20,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2020,50,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2021,100,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2022,160,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2023,240,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2024,340,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2025,440,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2026,570,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2027,710,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2028,870,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2029,1040,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"ProLogis Park Duck Creek",2030,1160,"Industrial Park","2115 S Sinclair Ave, Stockton, CA 95215, USA",-121.226353,37.940143,95215
"Rancho Sierra Industrial Park",2018,0,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2019,20,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2020,50,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2021,100,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2022,160,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2023,240,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2024,340,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2025,440,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2026,570,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2027,710,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2028,870,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2029,1040,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rancho Sierra Industrial Park",2030,1160,"Industrial Park","12155 Magnolia Ave, Riverside, CA 92503, USA",-117.4946537,33.8944748,92503
"Rheem Industrial Park",2018,0,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2019,20,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2020,50,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2021,100,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2022,160,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2023,240,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2024,340,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2025,440,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2026,570,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2027,710,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2028,870,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2029,1040,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"Rheem Industrial Park",2030,1160,"Industrial Park","740 Market Ave, Richmond, CA 94801, USA",-122.3610237,37.9583369,94801
"RTA Hemet Facility",2018,0,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2019,0,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2020,0,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2021,0,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2022,0,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2023,21.5827338129496,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2024,118.705035971223,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2025,183.453237410072,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2026,312.94964028777,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2027,464.028776978417,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2028,464.028776978417,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2029,464.028776978417,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Hemet Facility",2030,453.237410071942,"Bus Yard","700 Scaramella Cir, Hemet, CA 92545, USA",-117.010707,33.735791,92545
"RTA Riverside Facility",2018,0,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2019,0,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2020,0,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2021,0,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2022,0,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2023,21.5827338129496,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2024,118.705035971223,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2025,183.453237410072,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2026,312.94964028777,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2027,464.028776978417,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2028,625.89928057554,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2029,809.352517985611,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"RTA Riverside Facility",2030,992.805755395683,"Bus Yard","1825 3rd St, Riverside, CA 92507, USA",-117.350948,33.983469,92507
"Sacramento International Airport (SMF)",2018,0,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2019,20,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2020,50,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2021,100,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2022,160,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2023,240,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2024,340,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2025,440,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2026,570,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2027,710,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2028,870,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2029,1000,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento International Airport (SMF)",2030,960,"Airport","6701 Lindbergh Dr, Sacramento, CA 95837, USA",-121.59465,38.690255,95837
"Sacramento Mather Airport (MHR)",2018,0,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2019,20,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2020,50,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2021,100,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2022,160,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2023,240,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2024,340,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2025,440,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2026,570,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2027,710,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2028,870,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2029,1000,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento Mather Airport (MHR)",2030,960,"Airport","Mather Airport, 10425 Norden Ave, Mather, CA 95655, USA",-121.297211,38.563659,95655
"Sacramento RT North Lot",2018,0,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2019,0,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2020,0,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2021,0,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2022,0,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2023,21.5827338129496,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2024,118.705035971223,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2025,183.453237410072,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2026,312.94964028777,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2027,464.028776978417,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2028,625.89928057554,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2029,809.352517985611,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"Sacramento RT North Lot",2030,992.805755395683,"Bus Yard","N St & 29th St, Sacramento, CA 95816, USA",-121.469833,38.569062,95816
"SamTrans North Base",2018,0,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2019,0,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2020,0,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2021,0,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2022,1089.92805755396,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2023,1575.53956834532,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2024,1661.87050359712,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2025,1705.03597122302,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2026,1823.74100719424,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2027,1953.23741007194,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2028,2039.56834532374,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2029,2028.77697841727,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans North Base",2030,2028.77697841727,"Bus Yard","301 N Access Rd, South San Francisco, CA 94080, USA",-122.39219,37.641257,94080
"SamTrans South Base",2018,0,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2019,0,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2020,0,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2021,0,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2022,0,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2023,1230.21582733813,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2024,1316.54676258993,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2025,1370.5035971223,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2026,1478.41726618705,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2027,1467.62589928058,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2028,1478.41726618705,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2029,1478.41726618705,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"SamTrans South Base",2030,1467.62589928058,"Bus Yard","500 Pico Blvd, San Carlos, CA 94070, USA",-122.251666,37.517478,94070
"San Diego International Airport (SAN)",2018,0,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2019,20,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2020,50,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2021,100,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2022,160,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2023,240,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2024,340,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2025,440,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2026,570,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2027,710,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2028,870,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2029,1000,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Diego International Airport (SAN)",2030,960,"Airport","2357 Airlane Rd, San Diego, CA 92101, USA",-117.194602,32.730664,92101
"San Francisco International Airport (SFO)",2018,0,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2019,20,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2020,50,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2021,100,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2022,160,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2023,240,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2024,340,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2025,440,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2026,570,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2027,710,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2028,870,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2029,1000,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"San Francisco International Airport (SFO)",2030,960,"Airport","950 N Field Rd, South San Francisco, CA 94080, USA",-122.390152,37.636824,94080
"Santa Barbara MTD Garage",2018,0,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2019,0,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2020,0,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2021,0,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2022,0,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2023,21.5827338129496,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2024,118.705035971223,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2025,183.453237410072,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2026,312.94964028777,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2027,464.028776978417,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2028,625.89928057554,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2029,809.352517985611,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Barbara MTD Garage",2030,992.805755395683,"Bus Yard","550 Olive St, Santa Barbara, CA 93101, USA",-119.690386,34.422692,93101
"Santa Clarita Transit Maintenance Facility",2018,0,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2019,0,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2020,0,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2021,0,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2022,0,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2023,21.5827338129496,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2024,118.705035971223,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2025,183.453237410072,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2026,312.94964028777,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2027,464.028776978417,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2028,625.89928057554,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2029,809.352517985611,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Clarita Transit Maintenance Facility",2030,992.805755395683,"Bus Yard","28273 Alta Vista Ave, Santa Clarita, CA 91355, USA",-118.575113,34.44882,91355
"Santa Cruz METRO Maintenance Yard",2018,0,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2019,0,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2020,0,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2021,0,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2022,0,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2023,21.5827338129496,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2024,118.705035971223,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2025,183.453237410072,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2026,312.94964028777,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2027,464.028776978417,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
"Santa Cruz METRO Maintenance Yard",2028,625.89928057554,"Bus Yard","120 Golf Club Dr, Santa Cruz, CA 95060, USA",-122.032742,36.989962,95060
